userName,content,score
Pengguna Google,sangat bagus dan membantu masyarakat,5
Pengguna Google,sangat bermanfaat,4
Pengguna Google,"ini mau perubahan data susahnyaa minta ampun ,suruh coba lagi tuwerusss mau sampe kapan aplikasinya kayak gini skrg semua melalui jkn semua,tp aplikasi kayak gini gimana mau efisien /efektif tolong cpt diperbaiki",1
Pengguna Google,"sip, otp udah muncul. semoga ga ada gangguan lagi",4
Pengguna Google,Sangat Mudah Digunakan,5
Pengguna Google,BURUK Tiap kali harus masukkan nomor ektp? 2025 apk ga bisa simpan log in? uangnya kemana? ga kuat bayar it? ga kuat bikin apk yg sistem keamanan login pakai sidik jari? hampir 2026 masih saja ngerepotin yg ngasih kalian uang?,1
Pengguna Google,"sangat membantu saat penambahan peserta,perubahan faskes tanpa harus ke kantor bpjs",5
Pengguna Google,"sangat membantu, dan mudah digunakan.",5
Pengguna Google,mantap,5
Pengguna Google,lumayan. tidak terlalu ribet,4
Pengguna Google,"udah susah daftar, terus sekalinya dapet dan udah izin ke tempat kerja ekh malah di cencel jadwal nya bikin kesel abis udah tlpn juga ke call center RS yg ditujukan katanya mobile JKN nya yg eror ayo lahhh berikan pelayanan yg baik dan mudah bagi masyarakat",1
Pengguna Google,susah daftar klo mau ambil antrian. suka tiba tiba logout sering eror,1
Pengguna Google,login ribet pilihan bank sedikit.. ora mantep blasss,2
Pengguna Google,mantap,5
Pengguna Google,sangat membantu,5
Pengguna Google,aplikasi bug,2
Pengguna Google,cepat,5
Pengguna Google,"banyak waktu terbuang,daftar susah verifikasi susah. seperti ngirim kode OTP sangat² susah",1
Pengguna Google,apk yg sangat membantu,5
Pengguna Google,Bagus sekali,5
Pengguna Google,sangat membantu Terima kasih,5
Pengguna Google,mantap dan luar biasa,5
Pengguna Google,"tiba"" dapat pesan dari bpjs tunggakan naik jaadi 2x lipat.. mau cek aplikasi malah gak bisa dibuka.",1
Pengguna Google,proses perubahan alamat sangat cepat dan sangat membantu,5
Pengguna Google,ok,5
Pengguna Google,"sudah 2 Minggu tidak bisa verikasi ke no telpon, pada saat mau mengganti pasword. dengan keterangan coba beberapa saat lagi. tolong di perbaiki untuk daftar ke RS. trmksh",1
Pengguna Google,"aplikasi sampah! , internet aman tp notifnya offline, periksa jaringan internet. pdhl udh cek kecepatan jaringan aman ga ada masalah. kl complain disuruh ulang bbrp waktu lagi, disuruh kirim email dll. repot, udah berhari² gitu trs, pdhl apknya udh diperbarui, udh uninstal dan instal lg, tp tetap seperti itu. kl udah urusan kyk gni pasti ribet, tujuan dibuat online ya supaya mudah, tp nyatanya tetap ribet",1
Pengguna Google,lebih baik dan cepat,5
Pengguna Google,mantap,5
Pengguna Google,akun tidak terbaca di aplikasi jkn,3
Pengguna Google,mantap,5
Pengguna Google,"tiap buka aplikasi harus login lagi, gajelas",1
Pengguna Google,sering keluar lalu minta login lagi. setiap login selalu di suruh ubah sandi walaupun sandi sudah benar. proses ubah sandi juga agak ribet dan tidak semua orang bisa (mempersulit masyarakat terutama lansia yg tidak mengerti tehnologi),1
Pengguna Google,kenapa saya ngga bisa login yaaa,5
Pengguna Google,pelayanan sangat baik dan cepat,5
Pengguna Google,ribet,5
Pengguna Google,super,5
Pengguna Google,bagus,5
Pengguna Google,ngambil antrian rujukan aja masih susah,1
Pengguna Google,aplikasi nya muda untuk informasi dan mempermudah untuk kontrol. pelayanan jkn di rumah sakit puri asih jatisari. pak reda sangat ramah dan penyampaiannya agar saya mengerti dengan kegunaan jkn pokonya 👍🏻👍🏻,5
Pengguna Google,"aplikasi teeburuk yg pernah ada , ruwet2",1
Pengguna Google,sangat membantu sekali. joss,5
Pengguna Google,"Mobile JKN, emang mantap",5
Pengguna Google,dwngan ini memudahkan pelayanan,5
Pengguna Google,"kenapa gk bisa login, padahal nik dan password sudah sesuai.",2
Pengguna Google,aplikasi sangat membantu,5
Pengguna Google,saya ingin membuat laporan keluhan kenapa tidak bisa mengisi di kotak lokasi kejadian?,3
Pengguna Google,sangat membantu dan bagus,5
Pengguna Google,ya gitu lah,4
Pengguna Google,sangat menolong,5
Pengguna Google,percuma pake aplikasi ujung nya di kasih antrian dan ngantriiiiiiiiiiiiii panjang makin kesini makin bobrok cuhhh,1
Pengguna Google,periksa di RS Hi di beri pelayanan seperti keluarga,5
Pengguna Google,mantap,5
Pengguna Google,good,5
Pengguna Google,"Aplikasi tolol,dah masukin no hp,bela belain pake Kouta darurat kodenya nggak muncul,kasih lah opsi lain selain dari SMS buat kode otp verifikasi no hp dari w.a kek jangan dari sms",4
Pengguna Google,ok,5
Pengguna Google,2 bulan lalu masih bisa screenshoot aplikasi. Tp sejak bulan lalu tidak bisa screenshoot aplikasi untuk keperluan pemeriksaan di faskes. Padahal punya teman bisa,4
Pengguna Google,ok,5
Pengguna Google,👍👍👍,5
Pengguna Google,sangat membantu dalam perubahan data. tidak perlu ke kantor.,5
Pengguna Google,Sangat Membantu. Terima Kasih,5
Pengguna Google,Mantap sangat membantu,5
Pengguna Google,sangat membantu,5
Pengguna Google,makin bagus aplikasinya semoga kedepannya semakin mudah digunakan,5
Pengguna Google,Setelah di update jadi tidak bisa login,1
Pengguna Google,apk nya dimsukin no nik sll salah pdhal itu udh pke KTP dan LG urgent bgt 😭😭😭,2
Pengguna Google,good job,5
Pengguna Google,sangat membantu,5
Pengguna Google,"kenapa sih sekarang susah buat masuk ke akun yang sudah ada ,gimana caranya coba ,padahal sinyal bagus juga",1
Pengguna Google,"tolong untuk tim pengembang untuk menghapus fitur verifikasi wajah. saya tau ini bertujuan inovatif, update, & melek teknologi tapi bukan pada tempatnya. ini aplikasi yg basisnya bukan keuangan seperti dana, gopay, atau aplikasi untuk Bank. orang tua saya gagal daftar cuman gara-gara verifikasi wajah.",2
Pengguna Google,Apakah sekarang aplikasi terkendala gangguan mohon perbaikannya,4
Pengguna Google,"rata"" aplikasi dri pemerintah pada rada"" semua mending gausa kerja lo semua cuman aplikasi gini aja ribet nya minta ampun curiga ada yg korup ni......",1
Pengguna Google,sangat membantu dan mempermudah layanan👍👍,5
Pengguna Google,"di pendaftaran mlhon di tambajkan lagi pendaftaran untuk MTBS nya,yang lainnya bagus",5
Pengguna Google,"Oke, mudah",5
Pengguna Google,"ini gimna habis diupdate lgin lagi malah NIK salah terus gak bisa masuk, yang akun suami juga gitu sama NIK salah terus, padahal sudah input dengan benar. Mana anak lagi sakit daftar preksa harus pake apklikasi jkn lagi. TOLONG PERBAIKI KERJA KALIAN!!",1
Pengguna Google,mobail JKN ini sangat bermanfaat bagi kami peserta JKN,5
Pengguna Google,"aplikasi ini sangat merugikan mau brobat susah.. asik perbarui trus,,",1
Pengguna Google,lebih gampang bayar tgihan bpjs gampang cari lokasi faskes mudah perubahan data,5
Pengguna Google,okeh,5
Pengguna Google,akses lebih mudah. terima kasih,5
Pengguna Google,bagus,4
Pengguna Google,no ktp benar pasword benar tapi nggk bisa ke buka,1
Pengguna Google,gak bisa update atuh,2
Pengguna Google,Pelayanan nya ramah.,5
Pengguna Google,sangat membantu,5
Pengguna Google,"Pilih pelayanan jam 11.00, tapi pas di daftar malah jadi jam 8.00. gimanasih",1
Pengguna Google,membantu sekali,5
Pengguna Google,"gmna sih jkn skrng jelas2 data saya sudah benar di bilang NIK sya slah,bnr2 gk sesuai bnget😤😤",1
Pengguna Google,menyusahkan,1
Pengguna Google,Cepat... dan mempermudah layanna,5
Pengguna Google,membantu,5
Pengguna Google,mantap,5
Pengguna Google,"sangat membantu, keren dah ah jaman now",5
Pengguna Google,knapa si ni aplikasi GK bisa login.aneh bgt apa guna nya kalo GK bisa login.gk bisa klik masuk.apliksi jelekk,1
Pengguna Google,"11x nyobaaaaa emang gabisaaa bikin emosiiii, sebel banget",1
Pengguna Google,cara masuk lupa pasword gmn yah??,3
Pengguna Google,mantap,5
Pengguna Google,semoga lebih konsisten kualitasnya,5
Pengguna Google,okeeeeeeeeeeeee,5
Pengguna Google,mantap,5
Pengguna Google,Mantab min,5
Pengguna Google,asal mau di pakek berobat slalu mintak update. lambat mau daftar berobat. knpa sih slalu mntak update ???? heran kaleeee,2
Pengguna Google,sampah banget. masa baru abis diupdate gaada sejam minta update lagi,1
Pengguna Google,semakin ribet,1
Pengguna Google,bagus,5
Pengguna Google,captcha nya loading terus. tidak bisa login,1
Pengguna Google,"coba ka benerin aplikasinya. gak logout malah keluar sendiri . pusing saya gak hapal pasword. terus klo ganti password nya bisain atuh ke Wa, nyusahin bangt klo nomer ke blokir. .",1
Pengguna Google,kok sekarang aplikasi nya jadi susah di gunakan ya? sdh upgrade bukan nya bagus malah gak bisa login dengan alasan koneksi internet dan itu berhari hari aplikasi gak bisa di gunakan dengan alasan yg sama,1
Pengguna Google,"ribet ke banyakan verifikasi, udah gitu kode Verifikasi nya kaga muncul muncul",2
Pengguna Google,Buruk bgt,1
Pengguna Google,sangat bagus,5
Pengguna Google,susah masuk apanya yg salah????!!!!!!! mau periksa saja di bikin ribet!!!!!!!,1
Pengguna Google,"mau daftar aja susahnya minta ampun, udah bolak balik install uninstall, pake wifi, pake data, tetap aja captcha-nya muter"" nggak ditunjukin, gimana orang mau daftar hei? TOLONG SEGERA PERBAIKI",1
Pengguna Google,sangat membantu,5
Pengguna Google,bentar bentar keluar dari aplikasi kecewa banget....,2
Pengguna Google,sangat mudah digunakan dan bermanfaat,5
Pengguna Google,nomor handphone saya kok bisa ke reset sendiri sama ini aplikasi padahal udah dari dulu udah aktif nomornya sekarang malah di ilangin nomor yg terdaftar di aplikasi jadi tidak muncul nomor saya yang lama di aplikasi yg pertama kali saya daftarkan,5
Pengguna Google,"Saya berharap memungkinkan screenshot seperti sebelumnya, sehingga dapat lebih membantu terutama dalam situasi darurat. Ketika di faskes terutama RS atau di area tertentu, sering kali menghadapi masalah dengan jaringan sinyal yang lemah atau hampir tidak ada. Hal ini membuat banyak orang merasa kesulitan, terutama sedang membutuhkan informasi cepat, saat melakukan check in di APM, atau memastikan bahwa pasien telah mendapatkan nomor antrean. Dan tolong jangan sering logout ketika ingin digunakan",3
Pengguna Google,TERBAIK 👍👍👍,5
Pengguna Google,good job men,5
Pengguna Google,"MANA PAPAN NAMA KO?!! KO KIRI INI PUSKESMAS KURANJI PERUSAHAAN BAPAK KO!! KO DI PELAYANAN PUBLIK. KALO TAK BISA MENJALANI TUGAS,TAK USAH KO BUAT PROGRAM PRB YANG ANEH, SAMPAI PASIEN KO SURUH TEBUS RESEP KE APOTIK SANAFARMA SENDIRI.. APA GUNA PRB KE FASKES 1 ?! KENAPA TAK KOBUAT PRB KE APOTIK SANAFARMA LANGSUNG?!! PRB>> dr. UMUM SOK JADI DOKTER SPESIALIS",1
Pengguna Google,bagus,5
Pengguna Google,kenapa mau masuknya susah amat jaringannya bagus lancar tapi captcha nya nda muncul²,1
Pengguna Google,"Tidak bisa daftar online selalu tidak ada fakses katanya , tidak bisa di sercut aplikasi JKN nya data pribadi tidak bisa di sercut",1
Pengguna Google,ajip,5
Pengguna Google,Suka keluar sendiri mulu akunnya jadi ribet. Udah login jadi harus login lagi. mana kalau lupa pasword harus narik pulsa dulu lagi,3
Pengguna Google,login GK bisa lupa pasword juga GK bisa padahal sudah trdftr dari dulu ..gimna solusinya,1
Pengguna Google,"udh masuk keluar mulu, verifikasi juga nggak kirim2 no verifikasi nya",1
Pengguna Google,sangat bermangfaat bca good,5
Pengguna Google,pelayanan online yang memuaskan fast respon fast proses 👍👍👍,5
Pengguna Google,terimakasih,5
Pengguna Google,memudahkan masyarakat untuk mendapatkan layanan kesehatan,5
Pengguna Google,bagus,5
Pengguna Google,mantap,5
Pengguna Google,memudahkan buat cek status kepesertaan BPJS aktif atau tidak,5
Pengguna Google,Mempersulit pasien berobat,1
Pengguna Google,bermanfaat banget,5
Pengguna Google,selalu sehat dan semangat,5
Pengguna Google,Bagus,5
Pengguna Google,menyusahkan saat ambil antrian online.. banker,1
Pengguna Google,kelassss,5
Pengguna Google,bagus,5
Pengguna Google,"versi yg baru bikin ga bisa screenshoot .pd hal perlu bgt, gimna klo buat daftarin akun orang tua, yg hp ortunya bkn android. tolong balikin ke pengaturan semula. di update hrusnya bqn mudah, bukan nya bqn lbh sulit. iah memang untuk keamanan, tp GAK SEMUA org bisa ngakses buat DAFTAR. BAYANGIN ADA 1 ANAK HARUS NGURUSIN 4 ORANG TUA NYA, IBU BPAK NYA BERIKUT MERTUA NYA YG BLM BISA MELEK ANDROID. DALAM 1 HP ADA 3 AKUN BUAT BISA DAFTAR. BLM LG PASWRD NYA GA BOLEH SALAH. TOLONG DIKAJI ULANG LAH",1
Pengguna Google,bagus,5
Pengguna Google,"aplikasi babi komtol, bapak saya gak punya hp , saya daftarkan kok katanya sudah punya akun, trus siapa yg buat akun? babi menyusahkan saja",1
Pengguna Google,mmpermudah jika kita berobat cukup daftar dari rumah ..gausah antri,5
Pengguna Google,"abis ngubah kelas, trus udh waktunya bayar, pas login oke disuruh daftar autodebit, Astaghfirullah verifikasi no tlp nya kaya dipersulit banget ribet, mau bayar aja repot bgt ini ey, udah mah harus pake pulsa si no tlp nya, tapi tiap kode yg masuk gabisa, ah buang² duit gw",1
Pengguna Google,aplikasi kebanyakan update. login dibatasi,1
Pengguna Google,"bagus ,,,",4
Pengguna Google,"bagus, aplikasinya tdk lemot, sangat membantu",4
Pengguna Google,aplikasi yg sangat tidak memadai sering logout tiba2 sedangkan semua kalangan harus dianjurkan ada aplikasi jkn lantas gimana yg lupa dengan sandi dan bagaimana untuk nomer yg tidak aktif? sedang pemakaian aplikasi tidak serta merta setiap saat tolong di perbaiki semua akan kalah dengan orang dalam,1
Pengguna Google,lbh mudah dn cpt untuk pembayaran,5
Pengguna Google,"aplikasi mempersulit masyarakat tiba2 log out tidak bisa login gimana ini,sedikit2 update sedikit update kasian yg sakit lah",1
Pengguna Google,good,5
Pengguna Google,aplikasi dengan perubahan data yg cepat terimakasih mobile jkn,5
Pengguna Google,ok,5
Pengguna Google,"Udh seminggu ini mau daftar kontrol ga bisa karena ga bisa login. padahal nik, password sama captchanya udh bener.",1
Pengguna Google,mantap,5
Pengguna Google,kesediaan tempat tidur di apk Mobile JKN berbeda dengan data di Rumah Sakit...,1
Pengguna Google,kadang data gk sinkron,4
Pengguna Google,aplikasi pemerintah mah pada payah,1
Pengguna Google,Mudah digunakan Terimakasih,5
Pengguna Google,sangat membantu sekali,5
Pengguna Google,2025 semakin baik. terima kasih BPJS,4
Pengguna Google,"tiba² saya nambah keluarga biasanya tercatat tunggakan 3 orang, hari ini muncul 6 orang tagihan. ada indikasi korup besar disn mau ambil duit negara.. yok yg tiba² naik jumlah keluarga segera kita Viralkan dan laporkan",1
Pengguna Google,bagus,5
Pengguna Google,Semoga semakin hari semakin lebih baik dan semua dipermudah... terimakasih,5
Pengguna Google,aplikasi muda digunakan,5
Pengguna Google,sangat mudah dan cepat,5
Pengguna Google,"mohon di perbaiki kode captcha tidak keluar di hp vivo saya, selalu loding....",3
Pengguna Google,josss,5
Pengguna Google,keren...,5
Pengguna Google,susah verifikasi,4
Pengguna Google,"kode Verifikasi ga masuk sudah coba berkali"" ga masuk perkara lupa sandi aja susah bngt masuknya",1
Pengguna Google,sangat puas dengan pelayanannya,5
Pengguna Google,sangat membantu dan mempermudah,5
Pengguna Google,kok fitur untuk merubah faskes tidak bisa di gunakan,4
Pengguna Google,"aplikasi sampah, gak bisa verfikasi sms, perbaiki atau kena azab kalian para setan koruptor.",1
Pengguna Google,sangat membantu masyarakat,5
Pengguna Google,bagus bermanfaat,5
Pengguna Google,"Alhamdulillah, mudah digunakan kan dan lebih praktis merubah faskes.",5
Pengguna Google,keren,5
Pengguna Google,sangat membantu untuk berobat baik ke faskes / RS rujukan,5
Pengguna Google,susah login padahal sandi benar mau ganti sandi dan verifikasi via sms pun lama,3
Pengguna Google,ok...mendaftar online lebih hemat waktu,5
Pengguna Google,Ok,5
Pengguna Google,terima kasih sudah membantu kami,5
Pengguna Google,jos,5
Pengguna Google,"niat hati pengen bayar iyuran,tapi yo nak ono tungakan harus di bayarkan 10... sedangkan kita ngaktifin buat bikir skck buat cari kerja. setelah di bayarkan ingin daftarkan anak eh malah di kasi tungakan 1.664.00. sedi io iyo. sejak anak lahir tidak pernah mengunakan bpjs kesehan.saya belum dapet kerjo dan tidak ada pemasukan malah di jatui tagian. nak aq ono duwet yo tapi saldoku cuma lagek 400.000. iki arep golek utangan meneng nak iso melebu pabre..walupun kerjo pabrek 2 bulan urong bayar",1
Pengguna Google,very good,5
Pengguna Google,"kenapa hari aku bayar BPJS, tiba2 aku mau cek sdh aktf atau blm, pas aku cek tdi siang sdh aktf, setelah malam aku mau liat lagi kok aplikasi mobile jkn nya sru masuk kmbali, kok bgtu ya, stiap hbs bayar harus msuk ulang lagi aplikasinya trus",1
Pengguna Google,sangat membatu,5
Pengguna Google,"Aplikasi log out melulu,masuk lagi susah..",1
Pengguna Google,bagus sekali dan bermanfaat 👍,5
Pengguna Google,mantap,5
Pengguna Google,mudah untuk di gunakan aplikasinya,5
Pengguna Google,sangat membantu,5
Pengguna Google,"nomor hp msih aktif smpai skrng udah 10thn lebih dan blm prnah daftar JKN,, giliran mau di daftarin malah udah terdaftar.. bagaimana cara mengatasinya..",1
Pengguna Google,aplikasinya sangat membantu.,5
Pengguna Google,bagus,5
Pengguna Google,keren update terbaru appsnya,5
Pengguna Google,aplikasi sampah udah masuk update ga bisa masuk lagi dasar aplikasi sampah yang bikin asli masih belajar nih tapi bayaran gede aplikasi kaya gini masih dipake logut sendiri ga jelas...sampah,1
Pengguna Google,siop,5
Pengguna Google,"sangat membantu ketika pindah paskes ga harus ke kantor, cukup di apk ini, pokonya mantul",5
Pengguna Google,sangat puas,5
Pengguna Google,mantap,5
Pengguna Google,sangat baik,5
Pengguna Google,ok,5
Pengguna Google,tolong setiap faskes disuruh fek antrian dari jkn saya sudah cape ambil antrean dari aplikasi tapi tidak di gunakan,1
Pengguna Google,sangat membantu aplikasi ini,5
Pengguna Google,oke,5
Pengguna Google,sanget membantu bagi kami sekeluarga,5
Pengguna Google,memuaskan😍🤲,5
Pengguna Google,Sangat mempermudah proses penggunaan layanan bpjs,5
Pengguna Google,sudah lebih mudah ketika peserta mau ganti faskes 1,5
Pengguna Google,memuaskan,5
Pengguna Google,login dipersulit oleh captcha...salah terus...captcha nya direset malah tidak keluar kode yang baru...mau mu apa? malah lebih sulit login daripada mobile banking bank...,1
Pengguna Google,mudah,5
Pengguna Google,Terimakasih karenaa sangat membantu,5
Pengguna Google,nunggu capcha sampai setengah jam gak keluar keluar,1
Pengguna Google,kenapa tidak bisa digunakan,3
Pengguna Google,Aplikasi Mobile JKN keren,5
Pengguna Google,Pelayanan Terbaik,5
Pengguna Google,bunga berjalan ga kepake ttp bayar kntl,1
Pengguna Google,"tidak bisa log in, lupa ingat pasword tapi coba diperbarui pake nomor gak bisa",2
Pengguna Google,"Sy pekerja, skrng kalo mau izin tidak masuk kerja agak karena sakit agak susah, karena tidak bisa screenshot antrian di aplikasi, kenapa dibatasin sih ugensinya apa melarang pengguna mengambil screenshot???????",3
Pengguna Google,setiap di update malah tidak bisa pemindai sidik jari lagi ribet jadi ya harus masukan code ..nomor antrian harus ya jangan lansung hilang sebelum di tangani sama dokter ....,1
Pengguna Google,memuaskan dan mempermudah,5
Pengguna Google,"mau perubahan data ngga bisa terus, permintaan tdk dpt diproses terus. aneh aplikasinya",3
Pengguna Google,"mudah, aman, dan terpercaya 😁😀😃😄",5
Pengguna Google,membantu saat berobat,5
Pengguna Google,sangat membantu,5
Pengguna Google,"seperti biasa aplikasi pemerintah selalu susah, masukin nomor udah bener di bilang salah pas di ulang malah suruh nunggu 250 detik, pernah nyampe 500 an, barusan ngecek di google habis dana 30 Triliun, tapi kenapa harus nunggu selama itu? minus ⭐ x30 triliun",1
Pengguna Google,"Tiap mau buka aplikasi ini, Log Out sendiri teruusssssss!!! udah login pake Nik sama Psword tapi masih gak bisa, tulisannya Nik anda salah atau psword salah, pdhal semuanya udh bener krna aku catat semua itu di buku!! tolong segera di betulkan aplikasinya pakkkk bukkkk.... banyak yg butuhhhhhhh, kalo gak butuh gak akan download apk iniiiiii",2
Pengguna Google,"sangat membantu sekali, untuk pengecekan data diri kita. terasa lebih mudah saat pendaftaran melalui online, tidak ribet dan tidak perlu mengantri banyak lagi...",5
Pengguna Google,alhmdulillah,5
Pengguna Google,Tolong perbaiki BUG ROTASI,4
Pengguna Google,"tolong kalo ada pembaruan, update aplikasi jgn kembali daftar lagi... susah ribet pula",4
Pengguna Google,good pokona mah,5
Pengguna Google,masa mau log in lg email tidak terdaftar giliran sms nomernya yg muncul nomer orang kain ini gimana sih jelas² aku daftar pake email dan nomer hp yg sama kok malah beda...ini namanya mempersulit,2
Pengguna Google,terimakasih 🙏🙏🙏🙏,5
Pengguna Google,assalamu'alaikum aku sakit BPJS kesehatan,5
Pengguna Google,baik dan sangat membantu.,5
Pengguna Google,"biaya otp mahal banget 1 sms Rp 1.100 pulsanya.udah gitu logout sendiri mulu, login ribet kudu pke NIK",1
Pengguna Google,ehm,5
Pengguna Google,aplikasi buat emosi,1
Pengguna Google,ok,4
Pengguna Google,good,5
Pengguna Google,aplikasinya smngt membntu masyarkt yg ingin berobat di luar seperti saya yg Sorang perantau...mantaap..,5
Pengguna Google,aplikasi tolol,1
Pengguna Google,mantap JKN mobil,5
Pengguna Google,mantap,5
Pengguna Google,sangat puas,5
Pengguna Google,"ini gimana sih, semakin diupdate semakin ga bisa masuk ke mobileJkn nya sih.. udh pakai nik yg bnr, password yg bnr, captcha juga udh bnr, malah dibilang nik slah dan pasword yg dimasukkan salah.. tolong dong gmna ini sy ga bs masuk ke aplikasinya..",1
Pengguna Google,otp lama bangett woyyy,2
Pengguna Google,dengan adanya aplikasi ini mempermudah orang yg sibuk kerja trmskh,5
Pengguna Google,Mobile JKN Terbaik 👍,5
Pengguna Google,aplokasi ini sangat membantu... Luar biasa,5
Pengguna Google,"mantap, keren, cepat",5
Pengguna Google,"jadi ribet jkn sekarang ,memudahkan masarakat , apa mempersulit nih",1
Pengguna Google,"terimakasih, selalu bisa membantu",5
Pengguna Google,bagus sekali aplikasi JKN nya bisa membantu memindahkan faskes nya,5
Pengguna Google,tolong segera di perbaiki pendaftaran poli obgyn.. banyak yg tdk bisa untuk poli obgyn,5
Pengguna Google,bagus,5
Pengguna Google,bagus,5
Pengguna Google,setelah apgret baru malah gak bisa masuk. fetifikasi ulang malah gak bisa. Mlah kirim pesan permintaan ada belum bisa di proses. mohon maaf atas ketidak nyaman anda. itu terus yang di kirim saat Ferti fikasi,1
Pengguna Google,top,5
Pengguna Google,"seblumnya maaf, saya tidak merasa pernah daftar akun jkn, tapi pas buka aplikasinya ternyata nik saya udh terdaftar dan sudah ada akun email+nomer hp, pas saya mau ubah data jadi susah karna semuanya bukan punya saya asli,udh gitu akun emailnya atas nama saya pula🤦, gimana cara mengubahnya?? pusing ihh",1
Pengguna Google,"sedikit mempersulit pasien yang mau daftar online, daftar online harus verifikasi nomer telepon dulu tp pas udah dimasukin nomer telepon malah gabisa di verifikasi",3
Pengguna Google,SANGAT BURUK SEKALI SISTEMNYA,1
Pengguna Google,bagus,5
Pengguna Google,lebih cepat dan efisien pake aplikasi,5
Pengguna Google,"Mantab, pelayanan semoga memuaskan..",5
Pengguna Google,ok,5
Pengguna Google,oke,5
Pengguna Google,baik..tingkatkan lagi👍,5
Pengguna Google,perlu peningkatan aplikasi.agar menyediakan kolam komplain dalam menyampaikan penilaian puas dan tidak puas dalam proses pelayanan.di tempat pengobatan.,4
Pengguna Google,herran SM BPJS ni nambah peserta lewat online bs giliran pas mu hapus peserta gak bs mau berhenti gak bs kan jadi beban,2
Pengguna Google,Aplikasi yang sangat membantu.... Terima kasih... Setidaknya meringankan tidak harus antri manual bisa online dan riwayat perawatan terdata.,5
Pengguna Google,Oke dan oke,5
Pengguna Google,bagus,5
Pengguna Google,terbaik,5
Pengguna Google,"app g niat, habis-habiskan anggaran negara aja... menyusahkan rakyat",1
Pengguna Google,lupa password susah betulin,2
Pengguna Google,enak,5
Pengguna Google,ok,5
Pengguna Google,ok,5
Pengguna Google,The Best👍👍👍👍,5
Pengguna Google,"setelah update gagal login, sudah ganti pasword masih gagal. padahal nik dan paswor sudah benar dan captca juga benar.",1
Pengguna Google,"tidak bisa dibuka captcha nya tdk muncul, muter muter saja",1
Pengguna Google,susah versipikat wajah gagal terus,1
Pengguna Google,suka ini sangat membantu trimaksih,5
Pengguna Google,sulit sekali untuk verifikasi wajah 🥲,1
Pengguna Google,mantap teri kasih sudah membantu,5
Pengguna Google,good job,5
Pengguna Google,"semoga pelayanan ini bisa berlanjut dengan baik,.",5
Pengguna Google,"lebih bagus lagi, dan lengkap fiturnya",5
Pengguna Google,aplikasi ini mudah digunakan dan sangat membantu🙏,5
Pengguna Google,"interface aplikasi gampang,",5
Pengguna Google,Terimakasih,5
Pengguna Google,bermanfaat,5
Pengguna Google,ok,4
Pengguna Google,"masa tiap update harus login, 🫩.",1
Pengguna Google,setelah d perbarui knp jd ga bs dbuka mobile jknny ??,2
Pengguna Google,mau login aja susah... untuk verifikasi lollll,1
Pengguna Google,Sangat membantu,5
Pengguna Google,"hallo kok setelah di update tidak bisa screenshot di bagian pendaftaran online padahal dibutuhkan untuk periksa ? aplikasi ini sangat membantu namun setiap saat harus login, mungkin untuk kedepannya agar sekali login saja cukup . terima kasih",5
Pengguna Google,sangat membantu,5
Pengguna Google,terimakasih aplikasinya sangat membantu 👍👍👍,5
Pengguna Google,saya mau bayar rehab cicilan tifak ada kode gimana cara bayarnya,5
Pengguna Google,aplikasinya sangat membantu,5
Pengguna Google,pelayanan lebih mudah dan cepat,5
Pengguna Google,"kenapa diaplikasi cm ada saya & suami yg tercantum sebagai peserta BPJS sedangkan nama ketiga anak-anak tidak tercantum, pdhl masih satu KK. jadi anak-anak sy ga bisa daftar online via aplikasi kalau mau berobat. biar apa coba dipisah-pisah begitu?",3
Pengguna Google,kode captcha tidak muncul tidak bisa masuk,4
Pengguna Google,pelayanan cepat,5
Pengguna Google,gimana ini tiba2 log out dan mau log in nik pw chapcha sudah benar katanya no nik salah anda gagal 1 kali di coba ulang takut ke blokir dasar aplikasi gak berguna menyulitkan pengguna kalau punya aplikasi lain saya gak mau pakai aplikasi ini setelah koment saya di baca pengembang aplikasi ini sekarang saya bisa log in kembali makasih bintang 5 saya kasih min,5
Pengguna Google,membantu,5
Pengguna Google,"miris lupa sandi, ingin meriset sandi, no telpon dan email benar tidak pernah di tukar, namun saat ingin riset bisa2nya sistem bilang salah terus, angka yg pakai **91 itu pdhal sudah betul nomor nyaaa, gimna si aplikasi nya mempersulit doang",1
Pengguna Google,aplikasi jelek sering log out sendiri,1
Pengguna Google,"aplikasi aneh , tiba² logout , skrg semua pendaftaran harus online , sedangkan aplikasinya butut , lagi daftar tiba² logout atau ga ngelag , aplikasi lemootttttttt",2
Pengguna Google,"sangat mudah kita tidak perlu jauh jauh kekantor BPJS cukup dirumah sudah bisa ngurus perpindahan faskes, sangat bermanfaat terimakasih",5
Pengguna Google,baru download mudah -mudahan sesuai dengan baik dan bijak,5
Pengguna Google,sangat membantu sekali terimakasih JKN mobile,5
Pengguna Google,membantu untuk mengetahui informasi sekila bpjs,4
Pengguna Google,ok juga,5
Pengguna Google,sangat membantu,5
Pengguna Google,sangat membqntu,5
Pengguna Google,"saya tidak bisa login di akun saya sendri,ada apa dengan jkn,saya sudah melakukan pengisian nik KTP dan no telp yg terdaftar,namun mentok di logo chaptcha tidak mau muncul",1
Pengguna Google,aplikasi yg sangat bagus sangat membantu,5
